"","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","Drib_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","Drib_GCA","Sh_GCA","Fld_GCA","Def_GCA","Url"
"125",2022,"Aston Villa","Premier League","Trézéguet","EGY","FW","27-105",1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3ae14ed1/Trezeguet"
"126",2022,"Aston Villa","Premier League","Axel Tuanzebe","ENG","DF","24-061",1997,5.6,1,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2baec6ce/Axel-Tuanzebe"
"127",2022,"Aston Villa","Premier League","Ollie Watkins","ENG","FW","26-015",1995,15.1,34,2.25,23,0,3,3,3,2,4,0.26,1,0,0,2,1,0,"https://fbref.com/en/players/aed3a70f/Ollie-Watkins"
"128",2022,"Aston Villa","Premier League","Ashley Young","ENG","FW,DF","36-189",1985,8.1,14,1.72,10,2,1,0,1,0,4,0.49,2,1,1,0,0,0,"https://fbref.com/en/players/be927d03/Ashley-Young"
"129",2022,"Atalanta","Serie A","Giorgio Cittadini","ITA","DF","19-271",2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e4ba67f2/Giorgio-Cittadini"
"130",2022,"Atalanta","Serie A","Merih Demiral","TUR","DF","23-315",1998,11.7,7,0.6,4,1,0,2,0,0,1,0.09,0,0,0,1,0,0,"https://fbref.com/en/players/e3cceee6/Merih-Demiral"
"131",2022,"Atalanta","Serie A","Berat Djimsiti","ALB","DF","28-329",1993,12.3,8,0.65,6,0,1,0,0,1,1,0.08,1,0,0,0,0,0,"https://fbref.com/en/players/6eee05f1/Berat-Djimsiti"
"132",2022,"Atalanta","Serie A","Remo Freuler","SUI","MF","29-274",1992,13,33,2.53,29,3,1,0,0,0,2,0.15,2,0,0,0,0,0,"https://fbref.com/en/players/98d2c2c4/Remo-Freuler"
"133",2022,"Atalanta","Serie A","Robin Gosens","GER","DF","27-193",1994,5.1,12,2.35,8,0,0,2,2,0,1,0.2,0,0,0,0,1,0,"https://fbref.com/en/players/2d970560/Robin-Gosens"
"134",2022,"Atalanta","Serie A","Hans Hateboer","NED","DF","28-005",1994,4.1,9,2.22,7,0,0,1,1,0,1,0.25,1,0,0,0,0,0,"https://fbref.com/en/players/3b333ac3/Hans-Hateboer"
"135",2022,"Atalanta","Serie A","Josip Ilicic","SVN","FW,MF","33-350",1988,9.2,55,5.95,35,10,2,4,3,1,8,0.87,6,0,2,0,0,0,"https://fbref.com/en/players/68252d6d/Josip-Ilicic"
"136",2022,"Atalanta","Serie A","Teun Koopmeiners","NED","MF","23-320",1998,10.3,36,3.49,28,4,3,1,0,0,3,0.29,3,0,0,0,0,0,"https://fbref.com/en/players/a26fb8aa/Teun-Koopmeiners"
"137",2022,"Atalanta","Serie A","Sam Lammers","NED","FW","24-259",1997,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c283ddef/Sam-Lammers"
"138",2022,"Atalanta","Serie A","Matteo Lovato","ITA","DF,MF","21-334",2000,3.4,3,0.89,3,0,0,0,0,0,1,0.3,1,0,0,0,0,0,"https://fbref.com/en/players/5fa57166/Matteo-Lovato"
"139",2022,"Atalanta","Serie A","José Luis Palomino","ARG","DF","32-009",1990,15.6,9,0.58,8,0,0,0,0,1,2,0.13,1,0,0,0,0,1,"https://fbref.com/en/players/921f6058/Jose-Luis-Palomino"
"140",2022,"Atalanta","Serie A","Ruslan Malinovskyi","UKR","FW,MF","28-255",1993,12,63,5.24,36,15,5,4,3,0,5,0.42,4,0,0,1,0,0,"https://fbref.com/en/players/48d5bd33/Ruslan-Malinovskyi"
"141",2022,"Atalanta","Serie A","Aleksei Miranchuk","RUS","MF,FW","26-089",1995,4.3,20,4.68,17,2,0,0,1,0,3,0.7,3,0,0,0,0,0,"https://fbref.com/en/players/a9aa0d1d/Aleksei-Miranchuk"
"142",2022,"Atalanta","Serie A","Luis Muriel","COL","FW","30-273",1991,6.6,38,5.76,24,6,6,1,1,0,9,1.36,6,0,3,0,0,0,"https://fbref.com/en/players/eb2fe5b6/Luis-Muriel"
"143",2022,"Atalanta","Serie A","Juan Musso","ARG","GK","27-253",1994,18,2,0.11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a111cf41/Juan-Musso"
"144",2022,"Atalanta","Serie A","Joakim Mæhle","DEN","DF","24-239",1997,12.6,33,2.61,30,0,0,1,2,0,3,0.24,2,0,0,1,0,0,"https://fbref.com/en/players/c459a650/Joakim-Maehle"
"145",2022,"Atalanta","Serie A","Mario Pašalic","CRO","MF,FW","26-339",1995,12.5,31,2.48,28,0,1,2,0,0,7,0.56,7,0,0,0,0,0,"https://fbref.com/en/players/e599253a/Mario-Pasalic"
"146",2022,"Atalanta","Serie A","Matteo Pessina","ITA","MF,FW","24-268",1997,7,15,2.14,14,0,1,0,0,0,1,0.14,1,0,0,0,0,0,"https://fbref.com/en/players/780e3631/Matteo-Pessina"
"147",2022,"Atalanta","Serie A","Giuseppe Pezzella","ITA","DF","24-046",1997,5.9,8,1.35,7,0,0,1,0,0,3,0.51,2,0,0,1,0,0,"https://fbref.com/en/players/149c5f5d/Giuseppe-Pezzella"
"148",2022,"Atalanta","Serie A","Roberto Piccoli","ITA","FW","20-352",2001,1.2,2,1.68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1cadaf34/Roberto-Piccoli"
"149",2022,"Atalanta","Serie A","Marten de Roon","NED","MF,DF","30-291",1991,14.3,21,1.47,20,1,0,0,0,0,2,0.14,2,0,0,0,0,0,"https://fbref.com/en/players/2a1beb34/Marten-de-Roon"
"150",2022,"Atalanta","Serie A","Giorgio Scalvini","ITA","DF,MF","18-034",2003,1,3,2.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1e9aa637/Giorgio-Scalvini"
"151",2022,"Atalanta","Serie A","Marco Sportiello","ITA","GK","29-249",1992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ac4003af/Marco-Sportiello"
"152",2022,"Atalanta","Serie A","Rafael Tolói","ITA","DF","31-096",1990,11.4,18,1.57,18,0,0,0,0,0,3,0.26,3,0,0,0,0,0,"https://fbref.com/en/players/c56dc39e/Rafael-Toloi"
"153",2022,"Atalanta","Serie A","Duván Zapata","COL","FW","30-288",1991,13.3,49,3.69,34,1,8,4,1,1,7,0.53,6,0,1,0,0,0,"https://fbref.com/en/players/d3de9af0/Duvan-Zapata"
"154",2022,"Atalanta","Serie A","Davide Zappacosta","ITA","DF","29-217",1992,12.6,40,3.16,25,1,3,7,1,3,6,0.47,4,0,1,1,0,0,"https://fbref.com/en/players/7fe90ccd/Davide-Zappacosta"
"155",2022,"Athletic Club","La Liga","Julen Agirrezabala","ESP","GK","21-019",2000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a2c1a8d3/Julen-Agirrezabala"
"156",2022,"Athletic Club","La Liga","Yeray Álvarez","ESP","DF","26-355",1995,12,6,0.5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3ecc11d8/Yeray-Alvarez"
"157",2022,"Athletic Club","La Liga","Mikel Balenziaga","ESP","DF","33-319",1988,16.1,14,0.87,10,2,0,1,1,0,1,0.06,0,0,0,0,1,0,"https://fbref.com/en/players/1fe67e86/Mikel-Balenziaga"
"158",2022,"Athletic Club","La Liga","Álex Berenguer","ESP","MF","26-194",1995,12.2,32,2.63,21,8,0,1,1,1,3,0.25,2,1,0,0,0,0,"https://fbref.com/en/players/dc1c2fce/Alex-Berenguer"
"159",2022,"Athletic Club","La Liga","Dani García","ESP","MF","31-235",1990,16.7,20,1.2,19,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/240d3a0b/Dani-Garcia"
"160",2022,"Athletic Club","La Liga","Raúl García","ESP","FW","35-187",1986,11.6,21,1.82,13,0,1,4,3,0,1,0.09,1,0,0,0,0,0,"https://fbref.com/en/players/b418dbd4/Raul-Garcia"
"161",2022,"Athletic Club","La Liga","Iñigo Lekue","ESP","DF","28-255",1993,16.6,30,1.81,22,5,1,1,0,1,4,0.24,2,0,1,0,0,1,"https://fbref.com/en/players/59b7d823/Inigo-Lekue"
"162",2022,"Athletic Club","La Liga","Óscar de Marcos","ESP","DF","32-275",1989,8.7,15,1.73,12,3,0,0,0,0,3,0.35,3,0,0,0,0,0,"https://fbref.com/en/players/9f323c71/Oscar-de-Marcos"
"163",2022,"Athletic Club","La Liga","Iñigo Martínez","ESP","DF","30-242",1991,15.9,9,0.57,7,0,0,1,0,1,1,0.06,1,0,0,0,0,0,"https://fbref.com/en/players/3fc45c73/Inigo-Martinez"
"164",2022,"Athletic Club","La Liga","Jon Morcillo","ESP","MF","23-121",1998,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b7d7f3bf/Jon-Morcillo"
"165",2022,"Athletic Club","La Liga","Iker Muniain","ESP","MF","29-026",1992,17.3,94,5.43,50,28,6,1,8,1,11,0.64,6,2,1,0,1,1,"https://fbref.com/en/players/c05dfb74/Iker-Muniain"
"166",2022,"Athletic Club","La Liga","Peru Nolaskoain","ESP","MF","23-081",1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/857cb4f3/Peru-Nolaskoain"
"167",2022,"Athletic Club","La Liga","Unai Núñez","ESP","DF","24-349",1997,5.4,2,0.37,2,0,0,0,0,0,1,0.18,1,0,0,0,0,0,"https://fbref.com/en/players/be170419/Unai-Nunez"
"168",2022,"Athletic Club","La Liga","Alex Petxa","ESP","DF","24-342",1997,0.7,2,3.05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/97d08e60/Alex-Petxa"
"169",2022,"Athletic Club","La Liga","Oihan Sancet","ESP","FW","21-264",2000,9.3,37,3.99,22,1,4,4,1,5,4,0.43,2,0,1,0,0,1,"https://fbref.com/en/players/bdb624a3/Oihan-Sancet"
"170",2022,"Athletic Club","La Liga","Nicolás Serrano","ESP","MF,FW","18-315",2003,0.7,3,4.35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2ad0e5e5/Nicolas-Serrano"
"171",2022,"Athletic Club","La Liga","Unai Simón","ESP","GK","24-217",1997,17,3,0.18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5dcf3e90/Unai-Simon"
"172",2022,"Athletic Club","La Liga","Unai Vencedor Paris","ESP","MF","21-060",2000,16.6,23,1.39,20,1,1,0,1,0,3,0.18,2,0,0,0,1,0,"https://fbref.com/en/players/4112ace5/Unai-Vencedor-Paris"
"173",2022,"Athletic Club","La Liga","Mikel Vesga","ESP","MF","28-238",1993,4.5,11,2.47,10,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b0fce72c/Mikel-Vesga"
"174",2022,"Athletic Club","La Liga","Asier Villalibre","ESP","FW","24-106",1997,2.3,4,1.76,1,0,1,1,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/57be54ec/Asier-Villalibre"
"175",2022,"Athletic Club","La Liga","Daniel Vivian","ESP","DF","22-183",1999,8.6,2,0.23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ab7bf91d/Daniel-Vivian"
"176",2022,"Athletic Club","La Liga","Iñaki Williams","ESP","FW","27-213",1994,18.4,40,2.18,29,0,3,3,3,2,2,0.11,2,0,0,0,0,0,"https://fbref.com/en/players/6a99e0b1/Inaki-Williams"
"177",2022,"Athletic Club","La Liga","Nico Williams","ESP","MF","19-186",2002,9.3,30,3.23,17,0,5,3,3,2,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/afdc14d7/Nico-Williams"
"178",2022,"Athletic Club","La Liga","Oier Zarraga","ESP","MF","23-010",1999,6.7,12,1.79,9,0,1,0,1,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/968a1c2f/Oier-Zarraga"
"179",2022,"Atlético Madrid","La Liga","Yannick Carrasco","BEL","DF,MF","28-132",1993,16.5,55,3.33,35,9,10,1,0,0,6,0.36,4,0,2,0,0,0,"https://fbref.com/en/players/de39485a/Yannick-Carrasco"
"180",2022,"Atlético Madrid","La Liga","Ángel Correa","ARG","FW,MF","26-311",1995,12.9,37,2.87,26,3,3,2,1,2,5,0.39,4,0,0,0,0,1,"https://fbref.com/en/players/01eb744d/Angel-Correa"
"181",2022,"Atlético Madrid","La Liga","Matheus Cunha","BRA","FW","22-232",1999,4.9,8,1.62,3,1,0,0,3,1,2,0.4,1,1,0,0,0,0,"https://fbref.com/en/players/dc62b55d/Matheus-Cunha"
"182",2022,"Atlético Madrid","La Liga","Rodrigo De Paul","ARG","MF","27-235",1994,12.6,36,2.86,27,7,0,0,1,1,2,0.16,2,0,0,0,0,0,"https://fbref.com/en/players/162efffd/Rodrigo-De-Paul"
"183",2022,"Atlético Madrid","La Liga","Felipe","BRA","DF","32-243",1989,10.8,4,0.37,4,0,0,0,0,0,1,0.09,1,0,0,0,0,0,"https://fbref.com/en/players/51a3c4c8/Felipe"
"184",2022,"Atlético Madrid","La Liga","João Félix","POR","FW,MF","22-065",1999,6.3,23,3.66,15,1,3,2,2,0,5,0.8,4,0,1,0,0,0,"https://fbref.com/en/players/8aafd64f/Joao-Felix"
"185",2022,"Atlético Madrid","La Liga","Antoine Griezmann","FRA","FW,MF","30-299",1991,9.7,31,3.18,23,5,0,1,1,1,6,0.62,5,0,0,0,0,1,"https://fbref.com/en/players/df69b544/Antoine-Griezmann"
"186",2022,"Atlético Madrid","La Liga","Mario Hermoso","ESP","DF","26-210",1995,16.7,18,1.08,14,3,0,1,0,0,2,0.12,2,0,0,0,0,0,"https://fbref.com/en/players/555f3a0b/Mario-Hermoso"
"187",2022,"Atlético Madrid","La Liga","Héctor Herrera","MEX","MF","31-270",1990,3.1,7,2.24,6,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a8542814/Hector-Herrera"
"188",2022,"Atlético Madrid","La Liga","Koke","ESP","MF","30-006",1992,15,28,1.86,22,3,0,1,1,1,2,0.13,2,0,0,0,0,0,"https://fbref.com/en/players/55126f3b/Koke"
"189",2022,"Atlético Madrid","La Liga","Geoffrey Kondogbia","CTA","MF,DF","28-333",1993,10.3,8,0.77,6,0,1,0,0,1,1,0.1,0,0,0,0,0,1,"https://fbref.com/en/players/cce181df/Geoffrey-Kondogbia"
"190",2022,"Atlético Madrid","La Liga","Thomas Lemar","FRA","MF","26-063",1995,10.6,48,4.52,36,5,3,2,2,0,9,0.85,6,1,1,1,0,0,"https://fbref.com/en/players/4dbd0916/Thomas-Lemar"
"191",2022,"Atlético Madrid","La Liga","Marcos Llorente","ESP","DF,MF","26-349",1995,13,23,1.77,20,1,1,0,1,0,2,0.15,2,0,0,0,0,0,"https://fbref.com/en/players/02c15616/Marcos-Llorente"
"192",2022,"Atlético Madrid","La Liga","Renan Lodi","BRA","DF","23-281",1998,6.6,8,1.22,8,0,0,0,0,0,1,0.15,1,0,0,0,0,0,"https://fbref.com/en/players/ed9f7cfe/Renan-Lodi"
"193",2022,"Atlético Madrid","La Liga","José María Giménez","URU","DF","26-359",1995,10.3,3,0.29,3,0,0,0,0,0,1,0.1,1,0,0,0,0,0,"https://fbref.com/en/players/f0da930c/Jose-Maria-Gimenez"
"194",2022,"Atlético Madrid","La Liga","Carlos Martín","ESP","DF","19-267",2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/64035864/Carlos-Martin"
"195",2022,"Atlético Madrid","La Liga","Saúl Ñíguez","ESP","DF,MF","27-054",1994,2.2,3,1.34,2,0,0,0,1,0,1,0.45,1,0,0,0,0,0,"https://fbref.com/en/players/c14bc029/Saul-Niguez"
"196",2022,"Atlético Madrid","La Liga","Jan Oblak","SVN","GK","29-007",1993,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ee8508c0/Jan-Oblak"
"197",2022,"Atlético Madrid","La Liga","Stefan Savic","MNE","DF","31-006",1991,12.1,4,0.33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f6ac68c1/Stefan-Savic"
"198",2022,"Atlético Madrid","La Liga","Luis Suárez","URU","FW","34-355",1987,12.5,23,1.84,16,0,0,3,2,2,3,0.24,1,0,0,1,1,0,"https://fbref.com/en/players/a6154613/Luis-Suarez"
"199",2022,"Atlético Madrid","La Liga","Kieran Trippier","ENG","DF","31-117",1990,10.8,14,1.29,9,4,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/21512407/Kieran-Trippier"
"200",2022,"Atlético Madrid","La Liga","Šime Vrsaljko","CRO","DF","30-004",1992,2.7,5,1.87,4,0,0,0,1,0,1,0.37,1,0,0,0,0,0,"https://fbref.com/en/players/46a8347f/Sime-Vrsaljko"
"201",2022,"Augsburg","Bundesliga","Noah Joel Sarenren Bazee","NGA","MF,FW","25-146",1996,1.2,3,2.52,2,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/fbbc8e15/Noah-Joel-Sarenren-Bazee"
"202",2022,"Augsburg","Bundesliga","Daniel Caligiuri","ITA","MF,DF","33-364",1988,12.6,40,3.17,16,13,3,2,3,3,3,0.24,0,2,0,1,0,0,"https://fbref.com/en/players/d1273f09/Daniel-Caligiuri"
"203",2022,"Augsburg","Bundesliga","Sergio Córdova","VEN","FW,MF","24-158",1997,3.6,5,1.37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/229cd98a/Sergio-Cordova"
"204",2022,"Augsburg","Bundesliga","Niklas Dorsch","GER","MF","23-364",1998,13.2,15,1.14,11,1,0,1,0,2,2,0.15,2,0,0,0,0,0,"https://fbref.com/en/players/7f73bdf4/Niklas-Dorsch"
"205",2022,"Augsburg","Bundesliga","Ohis Felix Uduokhai","GER","DF","24-127",1997,4,1,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/677da306/Ohis-Felix-Uduokhai"
"206",2022,"Augsburg","Bundesliga","Alfreð Finnbogason","ISL","FW,MF","32-347",1989,1.6,2,1.28,1,0,0,1,0,0,2,1.28,1,0,0,1,0,0,"https://fbref.com/en/players/f9e7c4ac/Alfred-Finnbogason"
"207",2022,"Augsburg","Bundesliga","Raphael Framberger","GER","DF,MF","26-130",1995,5,6,1.2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/626fab5f/Raphael-Framberger"
"208",2022,"Augsburg","Bundesliga","Rafal Gikiewicz","POL","GK","34-080",1987,18,5,0.28,3,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/17376543/Rafal-Gikiewicz"
"209",2022,"Augsburg","Bundesliga","Jeffrey Gouweleeuw","NED","DF","30-188",1991,12.9,8,0.62,7,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1025db8e/Jeffrey-Gouweleeuw"
"210",2022,"Augsburg","Bundesliga","Michael Gregoritsch","AUT","FW,MF","27-271",1994,4.3,3,0.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8e235926/Michael-Gregoritsch"
"211",2022,"Augsburg","Bundesliga","Carlos Gruezo","ECU","MF","26-270",1995,4.2,2,0.48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f2dd9a21/Carlos-Gruezo"
"212",2022,"Augsburg","Bundesliga","Robert Gumny","POL","DF","23-224",1998,17.4,12,0.69,10,0,1,1,0,0,1,0.06,0,0,0,1,0,0,"https://fbref.com/en/players/1df0c0b9/Robert-Gumny"
"213",2022,"Augsburg","Bundesliga","Lasse Günther","GER","DF","18-299",2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/00672803/Lasse-Gunther"
"214",2022,"Augsburg","Bundesliga","André Hahn","GER","FW,MF","31-154",1990,13.4,19,1.41,15,0,0,3,0,1,1,0.07,1,0,0,0,0,0,"https://fbref.com/en/players/cd82452e/Andre-Hahn"
"215",2022,"Augsburg","Bundesliga","Iago","BRA","DF","24-297",1997,12.5,24,1.92,22,0,0,1,1,0,1,0.08,1,0,0,0,0,0,"https://fbref.com/en/players/054849d2/Iago"
"216",2022,"Augsburg","Bundesliga","Fredrik Jensen","FIN","MF,FW","24-127",1997,4.6,8,1.72,6,1,0,0,1,0,1,0.22,1,0,0,0,0,0,"https://fbref.com/en/players/3eeb80e0/Fredrik-Jensen"
"217",2022,"Augsburg","Bundesliga","Arne Maier","GER","MF","23-006",1999,9.8,25,2.54,15,8,1,1,0,0,3,0.3,0,2,0,1,0,0,"https://fbref.com/en/players/ab700320/Arne-Maier"
"218",2022,"Augsburg","Bundesliga","Jan Morávek","CZE","MF","32-074",1989,3.5,11,3.12,10,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e7d22eae/Jan-Moravek"
"219",2022,"Augsburg","Bundesliga","Florian Niederlechner","GER","FW,MF","31-082",1990,5.3,12,2.28,9,0,1,0,1,1,2,0.38,1,0,0,0,1,0,"https://fbref.com/en/players/d6862409/Florian-Niederlechner"
"220",2022,"Augsburg","Bundesliga","Reece Oxford","ENG","DF","23-029",1998,14,4,0.29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8b6e0db2/Reece-Oxford"
"221",2022,"Augsburg","Bundesliga","Mads Pedersen","DEN","DF,MF","25-135",1996,9,17,1.89,8,4,2,1,2,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/582a5247/Mads-Pedersen"
"222",2022,"Augsburg","Bundesliga","Ricardo Pepi","USA","FW","19-005",2003,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a2b1ed42/Ricardo-Pepi"
"223",2022,"Augsburg","Bundesliga","Tobias Strobl","GER","MF,DF","31-247",1990,3.6,4,1.11,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/17780d2b/Tobias-Strobl"
"224",2022,"Augsburg","Bundesliga","Ruben Vargas","SUI","MF,FW","23-162",1998,12.8,29,2.27,24,0,2,2,0,1,2,0.16,2,0,0,0,0,0,"https://fbref.com/en/players/6ecbddf6/Ruben-Vargas"
"225",2022,"Augsburg","Bundesliga","Frederik Winther","DEN","DF","21-010",2001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a1257b5e/Frederik-Winther"
"226",2022,"Augsburg","Bundesliga","Andi Zeqiri","SUI","FW","22-206",1999,8.9,13,1.45,11,0,0,0,1,1,2,0.22,2,0,0,0,0,0,"https://fbref.com/en/players/d01231f0/Andi-Zeqiri"
"227",2022,"Barcelona","La Liga","Sergio Agüero","ARG","FW","33-226",1988,1.7,3,1.79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4d034881/Sergio-Aguero"
"228",2022,"Barcelona","La Liga","Ilias Akhomach","ESP","FW","17-273",2004,1.4,7,5.08,4,0,1,0,2,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b8bd60fe/Ilias-Akhomach"
"229",2022,"Barcelona","La Liga","Jordi Alba","ESP","DF","32-299",1989,13.8,35,2.54,32,0,1,1,1,0,5,0.36,5,0,0,0,0,0,"https://fbref.com/en/players/4601e194/Jordi-Alba"
"230",2022,"Barcelona","La Liga","Dani Alves","BRA","DF","38-253",1983,1,3,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,"https://fbref.com/en/players/c9e99e49/Dani-Alves"
"231",2022,"Barcelona","La Liga","Ronald Araújo","URU","DF","22-313",1999,11.4,7,0.61,5,0,0,2,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2bef2bca/Ronald-Araujo"
"232",2022,"Barcelona","La Liga","Alejandro Balde","ESP","FW,DF","18-088",2003,1.1,2,1.82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5ccc9672/Alejandro-Balde"
"233",2022,"Barcelona","La Liga","Martin Braithwaite","DEN","FW","30-223",1991,2.5,3,1.21,3,0,0,0,0,0,1,0.4,1,0,0,0,0,0,"https://fbref.com/en/players/fd771f95/Martin-Braithwaite"
"234",2022,"Barcelona","La Liga","Sergio Busquets","ESP","MF","33-182",1988,18.6,41,2.21,35,1,1,0,0,4,1,0.05,1,0,0,0,0,0,"https://fbref.com/en/players/5ab0ea87/Sergio-Busquets"
"235",2022,"Barcelona","La Liga","Philippe Coutinho","BRA","MF,FW","29-216",1992,5.6,16,2.86,11,2,1,0,1,1,4,0.72,3,0,0,0,1,0,"https://fbref.com/en/players/0ef89a37/Philippe-Coutinho"
"236",2022,"Barcelona","La Liga","Ousmane Dembélé","FRA","FW,DF","24-244",1997,4.4,27,6.11,15,7,3,1,1,0,3,0.68,1,2,0,0,0,0,"https://fbref.com/en/players/b19db005/Ousmane-Dembele"
"237",2022,"Barcelona","La Liga","Yusuf Demir","AUT","FW","18-226",2003,2.1,5,2.34,0,3,0,0,2,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/fa265f6d/Yusuf-Demir"
"238",2022,"Barcelona","La Liga","Memphis Depay","NED","FW","27-335",1994,15.3,62,4.05,34,16,5,3,4,0,11,0.72,5,1,2,1,2,0,"https://fbref.com/en/players/8f696594/Memphis-Depay"
"239",2022,"Barcelona","La Liga","Sergiño Dest","USA","DF,FW","21-072",2000,10.7,31,2.89,22,1,7,0,1,0,3,0.28,3,0,0,0,0,0,"https://fbref.com/en/players/5976f83e/Sergino-Dest"
"240",2022,"Barcelona","La Liga","Emerson","BRA","DF","23-000",1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/df8b52a5/Emerson"
"241",2022,"Barcelona","La Liga","Estanis","ESP","FW","18-143",2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ace50e9f/Estanis"
"242",2022,"Barcelona","La Liga","Abdessamad Ezzalzouli","MAR","FW,DF","20-028",2001,5.7,11,1.94,6,0,2,1,1,1,1,0.18,0,0,0,1,0,0,"https://fbref.com/en/players/bed68338/Abdessamad-Ezzalzouli"
"243",2022,"Barcelona","La Liga","Ansu Fati","ESP","FW","19-075",2002,2.4,8,3.38,6,0,0,0,2,0,2,0.85,1,0,0,0,1,0,"https://fbref.com/en/players/0ba976e4/Ansu-Fati"
"244",2022,"Barcelona","La Liga","Eric García","ESP","DF","21-005",2001,13.8,13,0.94,12,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2bed3eab/Eric-Garcia"
"245",2022,"Barcelona","La Liga","Nicolás González","ESP","MF","20-011",2002,10.1,31,3.06,26,0,2,1,1,1,3,0.3,2,0,1,0,0,0,"https://fbref.com/en/players/2c56a792/Nicolas-Gonzalez"
"246",2022,"Barcelona","La Liga","Antoine Griezmann","FRA","FW","30-299",1991,2.9,5,1.71,5,0,0,0,0,0,1,0.34,1,0,0,0,0,0,"https://fbref.com/en/players/df69b544/Antoine-Griezmann"
"247",2022,"Barcelona","La Liga","Frenkie de Jong","NED","MF","24-247",1997,14.5,37,2.56,32,1,1,1,2,0,4,0.28,4,0,0,0,0,0,"https://fbref.com/en/players/1bacc518/Frenkie-de-Jong"
